DATE,VICTORIA,VIVA,SEMILLA,CAMBIO,CABAL,AZUL,UNE,BIEN,FCN-NACION,VALOR-UNIONISTA,CREO,PC,TODOS,VAMOS,ELEFANTE,PHG,NOSOTROS,MI-FAMILIA,UR,VOS,URNG-WINAQ,PIN,REPUBLICANO
25/05/2023,1.2,0.36,0.73,0.37,7.95,1.22,20.02,0.52,0.32,10.03,0.09,16.45,0.55,2.9,0.2,0.28,0.45,0.51,0.72,1.54,0.94,0.27,1
